Energy(kcal)_per 100 g,Protein(g) per 100 g,Carbohydrate(g) per 100 g,total sugar(g) per 100 g,Added  Sugar(g) per 100 g,fibre(g) per 100 g,total fat (g) per 100 gms,saturated fat (g) per 100 g,trans fat (g) _per 100 g,Sodium(mg) per 100 g,iron (mg) per 100 gm,Cholesterol per 100 mg,Health_Label_for_normal_person,Health_Label_High_Cholesterol,Health_Label_High_fat,Health_Label_High_sugar
303.0,5.62,11.89,10.8,0.0,1.1,25.84,15.904,0.0,56.0,1.21,56.0,0,1.0,1,1.0
254.0,3.0,28.89,21.26,0.0,1.0,14.0,2.717,0.0,115.0,0.36,15.0,0,1.0,1,1.0
165.0,1.54,32.75,18.46,0.0,0.0,3.08,1.813,0.0,46.0,0.0,8.0,0,1.0,1,1.0
72.0,3.33,3.33,3.33,0.0,0.0,5.0,3.276,0.0,50.0,0.0,17.0,0,1.0,1,1.0
54.0,3.43,7.68,7.29,0.0,0.0,1.04,0.616,0.0,66.0,0.16,5.0,0,1.0,1,1.0
265.0,5.33,40.01,10.67,0.0,9.3,9.33,6.598,0.0,113.0,0.48,7.0,0,1.0,1,1.0
233.0,22.98,47.75,1.71,0.0,37.7,4.07,2.157,0.0,76.0,89.8,0.0,0,0.0,1,1.0
333.0,19.77,49.9,0.64,0.0,38.0,14.59,0.62,0.0,17.0,16.23,0.0,0,0.0,1,1.0
392.0,18.07,41.35,0.67,0.0,11.8,25.27,2.19,0.0,160.0,44.9,0.0,0,0.0,1,1.0
282.0,13.46,49.7,7.19,0.0,34.8,14.28,2.462,0.0,2867.0,17.3,0.0,0,0.0,1,1.0
247.0,3.99,80.59,2.17,0.0,53.1,1.24,0.345,0.0,10.0,8.32,0.0,0,0.0,1,1.0
274.0,5.97,65.53,2.38,0.0,33.9,13.0,3.952,0.0,277.0,11.83,0.0,0,0.0,1,1.0
279.0,21.93,52.1,7.27,0.0,10.4,4.78,0.115,0.0,211.0,42.46,0.0,0,0.0,1,1.0
375.0,17.81,44.24,2.25,0.0,10.5,22.27,1.535,0.0,168.0,66.36,0.0,0,0.0,1,1.0
325.0,14.29,55.83,2.76,0.0,53.2,14.01,1.648,0.0,52.0,19.1,0.0,0,0.0,1,1.0
331.0,16.55,72.73,2.43,0.0,9.0,0.73,0.249,0.0,60.0,5.65,0.0,0,0.0,1,1.0
335.0,8.98,71.62,3.39,0.0,14.1,4.24,2.599,0.0,27.0,19.8,0.0,0,0.0,1,1.0
271.0,12.66,60.56,4.09,0.0,40.3,7.04,0.529,0.0,77.0,82.71,0.0,0,0.0,1,1.0
508.0,26.08,28.09,6.79,0.0,12.2,36.24,1.989,0.0,13.0,9.21,0.0,0,0.0,1,1.0
525.0,5.84,49.29,2.99,0.0,20.8,36.31,25.94,0.0,16.0,3.04,0.0,0,0.0,1,1.0
341.0,10.41,79.12,6.63,0.0,15.2,1.04,0.219,0.0,73.0,3.9,0.0,0,0.0,1,1.0
265.0,9.0,68.92,4.09,0.0,42.5,4.28,1.551,0.0,25.0,36.8,0.0,0,0.0,1,1.0
282.0,14.14,53.99,10.34,0.0,34.9,12.89,2.14,0.0,68.0,21.14,0.0,0,0.0,1,1.0
292.0,26.63,50.64,7.27,0.0,26.7,5.48,1.378,0.0,452.0,22.04,0.0,0,0.0,1,1.0
251.0,10.39,63.95,0.64,0.0,25.3,3.26,1.392,0.0,20.0,9.71,0.0,0,0.0,1,1.0
318.0,12.01,56.63,10.34,0.0,27.2,17.27,3.26,0.0,30.0,7.8,0.0,0,0.0,1,1.0
525.0,17.99,28.13,2.99,0.0,19.5,41.56,4.517,0.0,26.0,9.76,0.0,0,0.0,1,1.0
307.0,9.59,65.59,1.8,0.0,11.3,7.53,3.29,0.0,27.0,35.3,0.0,0,0.0,1,1.0
342.0,5.76,69.28,7.76,0.0,14.8,12.6,6.53,0.0,52.0,19.71,0.0,0,0.0,1,1.0
315.0,10.63,60.73,1.71,0.0,40.3,12.75,7.03,0.0,11.0,28.12,0.0,0,0.0,1,1.0
276.0,9.11,63.94,1.71,0.0,37.0,7.43,2.73,0.0,55.0,123.6,0.0,0,0.0,1,1.0
312.0,9.68,67.14,3.21,0.0,22.7,3.25,1.838,0.0,27.0,55.0,0.0,0,0.0,1,1.0
23.0,3.15,2.65,0.3,0.0,1.6,0.64,0.041,0.0,4.0,3.17,0.0,0,0.0,1,1.0
60.0,3.74,5.83,0.92,0.0,4.0,3.34,0.214,0.0,1104.0,1.61,0.0,0,0.0,1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38758.0,0.33,0.0,0,0.0,0,0.0
21.0,0.0,0.93,0.4,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0,0.0,0,1.0
288.0,0.06,12.65,12.65,0.0,0.0,0.06,0.01,0.0,9.0,0.12,0.0,0,0.0,1,1.0
56.0,0.03,14.4,14.4,0.0,0.0,0.0,0.0,0.0,3.0,0.05,0.0,0,0.0,0,1.0
18.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,2.0,0.03,0.0,0,0.0,0,1.0
23.0,2.36,4.89,0.41,0.0,3.2,0.86,0.233,0.0,2348.0,1.67,0.0,0,0.0,1,1.0
48.0,1.18,11.29,7.99,0.0,3.3,0.69,0.09,0.0,420.0,0.42,0.0,0,0.0,1,1.0
188.0,0.0,56.29,18.76,0.0,18.8,0.0,0.0,0.0,8068.0,6.75,0.0,0,0.0,0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,0.0,0.0,0,0.0,0,0.0
322.0,4.5,58.0,10.83,0.0,13.3,0.0,0.0,0.0,7203.0,7.2,0.0,0,0.0,0,1.0
335.0,10.82,56.56,8.67,0.0,10.8,7.3,0.0,0.0,4616.0,3.9,0.0,0,0.0,1,1.0
409.0,5.55,74.72,30.56,0.0,8.3,9.72,2.721,0.0,375.0,2.7,0.0,0,0.0,1,1.0
347.0,0.0,86.68,57.4,0.0,0.0,0.02,0.0,0.0,89.0,0.24,0.0,0,0.0,1,1.0
81.0,12.03,2.43,0.0,0.0,0.0,2.52,1.18,0.0,41.0,0.98,51.0,0,1.0,1,0.0
81.0,12.03,2.43,0.0,0.0,0.0,2.52,1.18,0.0,41.0,0.98,51.0,0,1.0,1,0.0
81.0,13.12,1.51,0.0,0.0,0.0,2.45,1.063,0.0,39.0,0.76,33.0,0,1.0,1,0.0
124.0,14.0,0.0,0.0,0.0,0.0,7.1,2.4,0.0,42.0,1.0,48.0,0,1.0,1,0.0
97.0,11.3,3.7,0.0,0.0,0.0,3.8,1.267,0.0,44.0,1.03,24.0,0,1.0,1,0.0
97.0,11.3,3.7,0.0,0.0,0.0,3.8,1.271,0.0,44.0,1.01,29.0,0,1.0,1,0.0
87.0,14.07,0.85,0.0,0.0,0.0,3.41,1.65,0.0,43.0,1.19,36.0,0,1.0,1,0.0
112.0,15.2,0.0,0.0,0.0,0.0,5.2,2.56,0.0,42.0,1.66,38.0,0,1.0,1,0.0
130.0,13.7,0.1,0.0,0.0,0.0,7.9,2.03,0.0,49.0,1.4,61.0,0,1.0,1,0.0
146.0,14.0,0.0,0.0,0.0,0.0,9.6,2.47,0.0,49.0,0.99,59.0,0,1.0,1,0.0
188.0,14.6,1.5,1.4,0.0,0.2,14.4,4.094,0.0,267.0,1.56,78.0,0,1.0,1,1.0
111.0,11.5,1.4,0.0,0.0,0.0,6.2,1.641,0.0,49.0,0.7,58.0,0,1.0,1,0.0
111.0,11.5,1.4,0.0,0.0,0.0,6.2,1.641,0.0,49.0,0.7,58.0,0,1.0,1,0.0
188.0,13.7,1.4,1.4,0.0,0.2,14.2,4.143,0.0,295.0,0.92,65.0,0,1.0,1,1.0
330.0,0.82,76.61,68.65,0.0,2.0,2.24,0.364,0.0,14.0,1.05,0.0,0,0.0,1,1.0
184.0,13.4,1.1,0.8,0.0,0.2,14.6,5.82,0.0,267.0,1.38,70.0,0,1.0,1,1.0
64.0,1.1,14.82,9.09,0.0,1.2,0.0,0.0,0.0,20.0,0.15,2.0,0,1.0,0,1.0
389.0,6.19,85.79,17.84,0.0,3.8,2.3,0.143,0.0,13.0,24.74,0.0,0,0.0,1,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
53.0,0.47,12.88,10.18,0.0,2.0,0.0,0.0,0.0,2.0,0.17,0.0,0,0.0,0,1.0
51.0,0.31,12.22,9.78,0.0,1.3,0.14,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1.0
61.0,2.36,9.45,2.09,0.0,1.2,1.47,0.486,0.0,38.0,0.46,7.0,0,1.0,1,1.0
59.0,2.5,9.4,2.43,0.0,1.1,1.1,0.411,0.0,35.0,0.36,4.0,0,1.0,1,1.0
99.0,3.6,16.3,0.59,0.0,0.1,2.2,0.96,0.0,282.0,0.8,7.0,0,1.0,1,1.0
63.0,2.44,8.18,1.42,0.0,1.3,2.26,0.937,0.0,15.0,0.41,8.0,0,1.0,1,1.0
82.0,3.5,11.2,0.79,0.0,0.5,2.6,1.53,0.0,112.0,0.6,7.0,0,1.0,1,1.0
68.0,2.57,11.42,2.72,0.0,1.1,1.37,0.543,0.0,30.0,0.53,5.0,0,1.0,1,1.0
51.0,5.1,5.5,1.39,0.0,1.1,1.2,0.58,0.0,106.0,0.72,13.0,0,1.0,1,1.0
77.0,2.21,8.84,2.34,0.0,1.3,3.6,0.87,0.0,31.0,0.35,7.0,0,1.0,1,1.0
77.0,2.21,8.84,2.34,0.0,1.3,3.6,1.367,0.0,31.0,0.35,7.0,0,1.0,1,1.0
96.0,2.03,6.36,2.16,0.0,1.8,6.93,2.84,0.0,38.0,0.33,12.0,0,1.0,1,1.0
69.0,1.92,8.81,1.77,0.0,1.7,2.95,1.063,0.0,49.0,0.3,4.0,0,1.0,1,1.0
59.0,2.19,7.8,1.37,0.0,1.6,2.14,0.764,0.0,16.0,0.41,5.0,0,1.0,1,1.0
60.0,2.02,8.64,0.99,0.0,1.0,1.89,0.483,0.0,45.0,0.24,3.0,0,1.0,1,1.0
52.0,2.0,6.9,0.94,0.0,1.1,2.0,0.828,0.0,20.0,0.35,6.0,0,1.0,1,1.0
51.0,2.1,7.1,0.94,0.0,1.1,1.7,0.696,0.0,13.0,0.34,5.0,0,1.0,1,1.0
66.0,2.69,9.08,2.5,0.0,2.1,2.06,0.595,0.0,38.0,0.64,16.0,0,1.0,1,1.0
55.0,2.37,8.79,1.07,0.0,0.9,1.18,0.338,0.0,35.0,0.38,9.0,0,1.0,1,1.0
50.0,1.6,7.2,1.72,0.0,1.1,1.7,0.278,0.0,16.0,0.27,4.0,0,1.0,1,1.0
78.0,5.2,6.4,1.68,0.0,0.6,3.7,1.1,0.0,25.0,0.66,29.0,0,1.0,1,1.0
59.0,2.47,8.42,1.58,0.0,2.1,1.73,0.496,0.0,24.0,0.53,11.0,0,1.0,1,1.0
60.0,1.7,8.4,1.2,0.0,1.5,2.1,1.23,0.0,11.0,0.5,5.0,0,1.0,1,1.0
52.0,2.27,7.94,1.66,0.0,0.9,1.24,0.338,0.0,19.0,0.29,5.0,0,1.0,1,1.0
56.0,2.37,9.57,1.25,0.0,1.0,0.92,0.239,0.0,23.0,0.41,4.0,0,1.0,1,1.0
48.0,2.32,7.62,1.54,0.0,1.5,0.9,0.236,0.0,20.0,0.37,4.0,0,1.0,1,1.0
53.0,1.72,7.55,1.36,0.0,0.9,1.74,0.485,0.0,45.0,0.36,4.0,0,1.0,1,1.0
67.0,3.14,8.95,1.27,0.0,0.7,2.11,1.291,0.0,119.0,0.21,7.0,0,1.0,1,1.0
61.0,2.6,8.2,1.32,0.0,0.3,2.0,1.175,0.0,266.0,0.3,6.0,0,1.0,1,1.0
27.0,1.2,6.29,1.88,0.0,2.2,0.17,0.039,0.0,7.0,0.67,0.0,0,0.0,1,1.0
24.0,1.2,5.8,1.08,0.0,1.9,0.1,0.023,0.0,5.0,1.08,0.0,0,0.0,1,1.0
29.0,1.2,5.7,1.06,0.0,1.3,0.2,0.044,0.0,37.0,0.4,0.0,0,0.0,1,1.0
62.0,2.2,9.0,2.35,0.0,1.4,1.9,1.117,0.0,18.0,0.5,5.0,0,1.0,1,1.0
34.0,1.3,7.7,6.09,0.0,1.9,0.1,0.016,0.0,83.0,0.32,0.0,0,0.0,1,1.0
26.0,0.8,6.0,3.64,0.0,1.7,0.1,0.018,0.0,69.0,0.37,0.0,0,0.0,1,1.0
32.0,0.8,7.2,3.16,0.0,1.7,0.2,0.036,0.0,49.0,0.39,0.0,0,0.0,1,1.0
28.0,0.81,5.73,3.37,0.0,0.9,0.2,0.02,0.0,5.0,0.32,0.0,0,0.0,1,1.0
24.0,0.81,5.73,3.24,0.0,0.9,0.2,0.02,0.0,5.0,0.32,0.0,0,0.0,1,1.0
57.0,1.1,13.2,4.05,0.0,1.5,0.1,0.021,0.0,22.0,0.37,0.0,0,0.0,1,1.0
60.0,1.1,14.0,4.24,0.0,1.5,0.1,0.021,0.0,18.0,0.39,0.0,0,0.0,1,1.0
52.0,1.0,11.73,0.91,0.0,0.9,0.1,0.015,0.0,57.0,0.2,0.0,0,0.0,1,1.0
50.0,2.0,9.26,2.93,0.0,2.0,0.6,0.095,0.0,5.0,0.4,0.0,0,0.0,1,1.0
51.0,0.2,12.1,10.83,0.0,0.9,0.1,0.02,0.0,6.0,0.2,0.0,0,0.0,1,1.0
41.0,0.2,10.8,9.87,0.0,1.7,0.2,0.032,0.0,0.0,0.22,0.0,0,0.0,1,1.0
37.0,0.0,10.3,8.48,0.0,1.7,0.0,0.0,0.0,1.0,0.22,0.0,0,0.0,0,1.0
60.0,0.3,16.3,1.41,0.0,1.5,0.0,0.0,0.0,0.0,0.3,0.0,0,0.0,0,1.0
57.0,1.4,14.1,1.23,0.0,2.1,0.4,0.076,0.0,43.0,0.28,1.0,0,1.0,1,1.0
65.0,1.4,16.25,1.48,0.0,2.1,0.4,0.074,0.0,52.0,0.27,1.0,0,1.0,1,1.0
50.0,3.27,8.36,2.01,0.0,2.0,0.43,0.07,0.0,5.0,0.95,0.0,0,0.0,1,1.0
64.0,3.9,10.3,4.13,0.0,3.9,0.8,0.14,0.0,48.0,1.0,0.0,0,0.0,1,1.0
37.0,2.5,5.7,2.33,0.0,1.8,1.3,0.702,0.0,49.0,0.62,5.0,0,1.0,1,1.0
63.0,0.3,17.3,1.4,0.0,1.5,0.0,0.0,0.0,0.0,0.27,0.0,0,0.0,0,1.0
56.0,0.4,15.3,0.38,0.0,1.6,0.1,0.035,0.0,0.0,0.2,0.0,0,0.0,1,1.0
65.0,0.94,14.48,11.5,0.0,1.3,0.33,0.02,0.0,4.0,0.23,0.0,0,0.0,1,1.0
65.0,0.94,14.48,11.5,0.0,1.3,0.33,0.02,0.0,4.0,0.23,0.0,0,0.0,1,1.0
42.0,0.3,10.8,6.98,0.0,2.8,0.2,0.012,0.0,1.0,0.24,0.0,0,0.0,1,1.0
44.0,0.3,11.6,7.34,0.0,2.8,0.1,0.006,0.0,1.0,0.25,0.0,0,0.0,1,1.0
71.0,0.1,19.7,13.34,0.0,1.2,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,1.0
74.0,0.1,20.5,13.64,0.0,1.2,0.0,0.0,0.0,0.0,0.22,0.0,0,0.0,0,1.0
69.0,0.6,18.5,10.97,0.0,2.7,0.1,0.008,0.0,5.0,0.35,0.0,0,0.0,1,1.0
70.0,0.6,18.7,10.97,0.0,2.7,0.1,0.008,0.0,2.0,0.33,0.0,0,0.0,1,1.0
100.0,1.0,23.52,14.28,0.0,2.7,0.2,0.02,0.0,1.0,0.4,0.0,0,0.0,1,1.0
70.0,0.3,19.0,13.0,0.0,1.1,0.2,0.039,0.0,4.0,0.2,0.0,0,0.0,1,1.0
57.0,0.3,13.6,8.66,0.0,1.2,0.1,0.01,0.0,6.0,0.2,0.0,0,0.0,1,1.0
44.0,0.2,11.64,9.25,0.0,1.8,0.2,0.024,0.0,0.0,0.25,0.0,0,0.0,1,1.0
47.0,0.2,12.4,8.72,0.0,1.8,0.2,0.028,0.0,0.0,0.26,0.0,0,0.0,1,1.0
51.0,0.0,14.1,10.81,0.0,1.1,0.0,0.0,0.0,1.0,0.3,0.0,0,0.0,0,1.0
51.0,0.0,14.1,10.61,0.0,1.1,0.0,0.0,0.0,1.0,0.3,0.0,0,0.0,0,1.0
66.0,0.37,16.16,4.35,0.0,1.6,0.1,0.04,0.0,3.0,0.24,0.0,0,0.0,1,1.0
58.0,0.2,15.6,12.96,0.0,2.1,0.2,0.033,0.0,0.0,0.22,0.0,0,0.0,1,1.0
58.0,0.2,15.4,12.96,0.0,2.1,0.2,0.032,0.0,0.0,0.22,0.0,0,0.0,1,1.0
64.0,0.3,15.3,11.6,0.0,1.4,0.22,0.041,0.0,3.0,0.2,0.0,0,0.0,1,1.0
68.0,0.2,18.4,8.41,0.0,1.6,0.1,0.036,0.0,0.0,0.13,0.0,0,0.0,1,1.0
65.0,0.2,17.8,10.73,0.0,1.6,0.0,0.0,0.0,0.0,0.23,0.0,0,0.0,0,1.0
41.0,0.3,10.9,7.79,0.0,2.6,0.1,0.007,0.0,0.0,0.25,0.0,0,0.0,1,1.0
44.0,0.3,11.4,7.36,0.0,2.6,0.2,0.013,0.0,0.0,0.21,0.0,0,0.0,1,1.0
51.0,0.5,11.8,9.49,0.0,0.8,0.2,0.016,0.0,9.0,0.2,0.0,0,0.0,1,1.0
83.0,0.9,19.31,12.76,0.0,1.4,0.22,0.106,0.0,2.0,0.3,0.0,0,0.0,1,1.0
61.0,0.2,16.3,13.93,0.0,1.8,0.2,0.024,0.0,1.0,0.2,0.0,0,0.0,1,1.0
62.0,0.2,16.6,8.83,0.0,1.8,0.2,0.024,0.0,1.0,0.4,0.0,0,0.0,1,1.0
47.0,0.0,11.7,10.7,0.0,0.1,0.1,0.018,0.0,8.0,0.57,0.0,0,0.0,1,1.0
51.0,0.2,12.3,11.0,0.0,0.2,0.1,0.018,0.0,4.0,0.2,0.0,0,0.0,1,1.0
43.0,0.2,10.5,9.59,0.0,0.1,0.1,0.018,0.0,0.0,0.56,0.0,0,0.0,1,1.0
46.0,0.0,11.49,6.88,0.0,0.0,0.02,0.007,0.0,5.0,0.22,0.0,0,0.0,1,1.0
49.0,0.1,12.3,11.54,0.0,0.1,0.0,0.0,0.0,0.0,0.62,0.0,0,0.0,0,1.0
72.0,0.2,18.1,10.58,0.0,0.1,0.1,0.018,0.0,8.0,0.95,0.0,0,0.0,1,1.0
45.0,0.6,10.2,8.26,0.0,0.1,0.3,0.035,0.0,0.0,0.17,0.0,0,0.0,1,1.0
47.0,0.4,11.5,10.03,0.0,0.1,0.1,0.016,0.0,0.0,0.35,0.0,0,0.0,1,1.0
47.0,0.1,11.7,8.46,0.0,0.1,0.1,0.015,0.0,8.0,0.34,0.0,0,0.0,1,1.0
376.0,13.2,69.4,13.2,0.0,6.6,6.6,0.894,0.0,33.0,48.21,0.0,0,0.0,1,1.0
402.0,6.6,83.2,26.66,0.0,6.7,4.8,0.639,0.0,66.0,45.0,0.0,0,0.0,1,1.0
399.0,6.66,78.21,26.66,0.0,6.7,6.66,0.769,0.0,33.0,30.0,0.0,0,0.0,1,1.0
391.0,10.7,77.1,6.68,0.0,7.8,4.6,0.846,0.0,0.0,47.5,0.0,0,0.0,1,1.0
82.0,0.71,18.38,11.1,0.0,1.0,0.51,0.09,0.0,5.0,6.81,0.0,0,0.0,1,1.0
84.0,0.71,18.79,11.1,0.0,1.0,0.51,0.072,0.0,5.0,6.81,0.0,0,0.0,1,1.0
394.0,10.99,73.48,11.67,0.0,7.3,6.36,0.841,0.0,21.0,64.1,0.0,0,0.0,1,1.0
399.0,6.67,78.07,26.66,0.0,5.2,6.67,1.267,0.0,33.0,45.0,0.0,0,0.0,1,1.0
75.0,0.89,15.62,8.85,0.0,0.9,0.89,0.125,0.0,4.0,7.5,0.0,0,0.0,1,1.0
76.0,0.89,16.03,8.85,0.0,0.9,0.89,0.126,0.0,4.0,7.5,0.0,0,0.0,1,1.0
390.0,6.65,83.14,4.85,0.0,1.3,2.19,0.234,0.0,32.0,53.01,0.0,0,0.0,1,1.0
80.0,1.2,17.1,2.24,0.0,1.0,0.4,0.114,0.0,4.0,6.73,0.0,0,0.0,1,1.0
402.0,10.5,74.1,11.09,0.0,7.8,7.05,1.572,0.0,0.0,14.3,0.0,0,0.0,1,1.0
435.0,6.8,73.7,24.2,0.0,3.4,12.6,2.7,0.0,9.0,2.9,4.0,0,1.0,1,1.0
477.0,8.4,66.85,13.0,0.0,4.0,19.6,1.966,0.0,571.0,4.2,0.0,0,0.0,1,1.0
404.0,8.7,79.9,16.7,0.0,1.0,4.2,0.978,0.0,0.0,47.5,0.0,0,0.0,1,1.0
433.0,11.8,67.1,24.2,0.0,0.2,13.2,2.352,0.0,300.0,4.18,12.0,1,1.0,1,1.0
397.0,10.8,82.2,3.08,0.0,2.3,2.0,0.4,0.0,269.0,3.77,0.0,0,0.0,1,1.0
392.0,10.7,76.4,12.65,0.0,1.4,4.2,1.206,0.0,285.0,3.55,7.0,0,1.0,1,1.0
426.0,10.1,74.2,12.5,0.0,2.5,9.7,2.525,0.0,227.0,0.6,8.0,0,1.0,1,1.0
75.0,0.2,19.74,17.89,0.0,1.4,0.4,0.19,0.0,0.0,0.2,0.0,0,0.0,1,1.0
79.0,0.2,19.18,17.89,0.0,1.4,0.16,0.025,0.0,3.0,0.11,0.0,0,0.0,1,1.0
78.0,0.3,19.2,10.39,0.0,0.2,0.1,0.02,0.0,0.0,0.1,0.0,0,0.0,1,1.0
68.0,0.2,17.8,9.15,0.0,0.3,0.3,0.087,0.0,0.0,0.19,10.0,0,1.0,1,1.0
69.0,0.2,18.4,16.98,0.0,0.3,0.2,0.058,0.0,0.0,0.17,10.0,0,1.0,1,1.0
65.0,0.3,17.8,10.62,0.0,0.7,0.0,0.0,0.0,7.0,0.1,0.0,0,0.0,0,1.0
67.0,0.3,18.3,11.89,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0,0.0,0,1.0
81.0,1.3,20.3,10.28,0.0,0.7,0.3,0.099,0.0,0.0,0.18,0.0,0,0.0,1,1.0
59.0,0.3,16.0,12.6,0.0,0.6,0.0,0.0,0.0,0.0,0.22,0.0,0,0.0,0,1.0
63.0,0.3,17.2,12.0,0.0,0.6,0.0,0.0,0.0,0.0,0.21,0.0,0,0.0,0,1.0
85.0,1.6,16.0,11.5,0.0,0.0,2.0,1.01,0.0,0.0,0.24,8.0,0,1.0,1,1.0
86.0,1.76,17.58,12.2,0.0,0.2,0.98,0.325,0.0,26.0,0.22,38.0,0,1.0,1,1.0
46.0,0.1,11.34,10.9,0.0,0.1,0.2,0.04,0.0,0.0,0.39,0.0,0,0.0,1,1.0
52.0,0.2,12.7,10.6,0.0,0.4,0.1,0.02,0.0,4.0,0.3,0.0,0,0.0,1,1.0
41.0,0.1,9.9,8.98,0.0,0.1,0.2,0.035,0.0,0.0,0.66,0.0,0,0.0,1,1.0
46.0,0.06,11.1,9.0,0.0,0.4,0.1,0.018,0.0,3.0,0.2,0.0,0,0.0,1,1.0
53.0,2.04,8.66,1.46,0.0,1.1,1.12,0.302,0.0,34.0,0.33,7.0,0,1.0,1,1.0
34.0,1.01,7.88,3.08,0.0,1.0,0.11,0.0,0.0,40.0,0.31,0.0,0,0.0,1,1.0
67.0,0.4,17.8,7.1,0.0,1.6,0.2,0.076,0.0,0.0,0.3,0.0,0,0.0,1,1.0
36.0,1.4,8.2,1.78,0.0,1.5,0.4,0.079,0.0,36.0,0.41,0.0,0,0.0,1,1.0
32.0,2.3,6.8,2.57,0.0,1.5,0.2,0.035,0.0,31.0,0.83,0.0,0,0.0,1,1.0
36.0,1.0,8.25,1.57,0.0,1.5,0.5,0.089,0.0,0.0,0.32,0.0,0,0.0,1,1.0
57.0,2.5,7.3,1.45,0.0,1.1,1.9,0.766,0.0,26.0,0.43,8.0,0,1.0,1,1.0
62.0,2.6,10.9,7.98,0.0,1.8,0.9,0.25,0.0,9.0,0.3,8.0,0,1.0,1,1.0
59.0,3.4,5.7,2.04,0.0,2.6,2.5,0.96,0.0,69.0,0.5,8.0,0,1.0,1,1.0
57.0,1.1,12.7,9.3,0.0,1.3,0.3,0.06,0.0,0.0,0.0,0.0,0,0.0,1,1.0
60.0,3.8,7.5,1.12,0.0,0.8,1.6,0.5,0.0,183.0,0.4,7.0,0,1.0,1,1.0
65.0,2.16,10.88,6.06,0.0,1.8,1.38,0.347,0.0,12.0,0.38,5.0,0,1.0,1,1.0
62.0,3.59,6.34,1.43,0.0,1.4,2.48,0.51,0.0,17.0,0.52,13.0,0,1.0,1,1.0
31.0,0.0,7.4,6.12,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0,0.0,0,1.0
380.0,14.29,71.82,57.14,0.0,2.3,4.0,2.236,0.0,286.0,0.0,0.0,0,0.0,1,1.0
74.0,2.51,11.04,2.65,0.0,1.3,2.17,0.572,0.0,22.0,0.45,11.0,0,1.0,1,1.0
78.0,3.5,11.97,0.8,0.0,1.2,2.0,1.1,0.0,205.0,0.4,6.0,0,1.0,1,1.0
84.0,3.73,9.94,5.1,0.0,0.6,3.26,1.76,0.0,43.0,3.49,10.0,0,1.0,1,1.0
96.0,4.14,12.3,4.78,0.0,0.8,3.38,1.745,0.0,42.0,10.43,9.0,0,1.0,1,1.0
86.0,3.82,10.0,5.9,0.0,0.4,3.46,1.808,0.0,48.0,3.63,10.0,0,1.0,1,1.0
86.0,3.82,10.0,5.9,0.0,0.4,3.46,1.82,0.0,48.0,3.63,10.0,0,1.0,1,1.0
85.0,3.45,10.31,4.87,0.0,0.0,3.38,1.793,0.0,42.0,3.63,10.0,0,1.0,1,1.0
86.0,3.57,10.49,6.13,0.0,0.1,3.32,1.798,0.0,47.0,3.63,10.0,0,1.0,1,1.0
66.0,1.45,7.39,5.0,0.0,0.0,3.37,1.47,0.0,18.0,0.99,4.0,0,1.0,1,1.0
127.0,2.79,14.2,9.7,0.0,0.0,6.5,2.97,0.0,34.0,1.9,2.0,0,1.0,1,1.0
509.0,11.3,57.32,39.3,0.0,0.0,26.1,11.66,0.0,138.0,7.7,32.0,1,1.0,1,1.0
63.0,1.38,7.2,7.18,0.0,0.0,3.5,1.469,0.0,18.0,1.18,1.0,0,1.0,1,1.0
520.0,10.8,56.2,56.0,0.0,0.0,27.0,11.5,0.0,139.0,9.3,17.0,1,1.0,1,1.0
63.0,1.38,7.18,7.18,0.0,0.0,3.5,1.479,0.0,18.0,0.46,1.0,0,1.0,1,1.0
511.0,10.8,56.2,56.0,0.0,0.0,27.0,11.221,0.0,139.0,9.3,17.0,1,1.0,1,1.0
511.0,10.8,56.2,56.0,0.0,0.0,27.0,11.5,0.0,139.0,3.6,17.0,1,1.0,1,1.0
131.0,2.76,14.34,14.0,0.0,0.0,6.96,3.08,0.0,35.0,2.36,1.0,0,1.0,1,1.0
66.0,1.83,6.81,5.13,0.0,0.0,3.5,1.364,0.0,31.0,1.18,0.0,0,0.0,1,1.0
64.0,1.38,7.1,7.1,0.0,0.0,3.5,1.453,0.0,18.0,1.18,1.0,0,1.0,1,1.0
127.0,3.53,13.12,13.08,0.0,0.0,6.73,2.879,0.0,60.0,2.28,0.0,0,0.0,1,1.0
131.0,2.76,14.24,14.24,0.0,0.0,7.16,3.078,0.0,39.0,0.92,2.0,0,1.0,1,1.0
483.0,16.5,54.8,54.0,0.0,0.0,22.0,19.186,0.0,260.0,8.8,4.0,1,1.0,1,1.0
88.0,3.33,8.57,7.4,0.0,0.0,4.48,3.953,0.0,52.0,1.75,1.0,0,1.0,1,1.0
